PRIMKEY,COUNTRY,FIPSCODE,COWCODE,CONTCODE,SITENUM,NAME,LAT,LONG,RES,RESINFO,LOCSOURCE,FIELDINFO,DISC,DISCPRES,PROD,PRODPRES,OTHERINFO,SOURCEINFO,VERSION
AS033PET,Australia,AS,900,3,33,Otway Basin,-37.95,141.22,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AS030PET,Australia,AS,900,3,30,Gippsland Basin,-37.77,147.95,PET,oil,"Steinshouer et al., 1999",2,1945,1,-9999,4,oil discovered in 1924 but no effective production could be established,"Kulke, 1995",1.2
AS034PET,Australia,AS,900,3,34,Otway Basin,-37.49,140.78,PET,gas,"Steinshouer et al., 1999",1,1987,1,1990,2,Katnook field discovered in 1987 - contract for gas supply in 1990,"Geoscience Australia, 2002 - Petroleum Economist, 2003 - Energy SA, year unknown",1.2
AS029PET,Australia,AS,900,3,29,Sydney Basin,-33.92,150.79,PET,gas,"Steinshouer et al., 1999",2,1945,1,1945,1,oil shale: commercial exploitation after 1865 - shut down in 1952,"Kulke, 1995 - Petroleum Economist, 2003",1.2
AS001PET,Australia,AS,900,3,1,Perth Basin,-33.85,115.37,PET,gas,"Steinshouer et al., 1999",2,1968,1,-9999,4,Wicher Range field discovered in 1968,"Owad-Jones et al., 2000c",1.2
AS002PET,Australia,AS,900,3,2,Perth Basin,-30.92,115.64,PET,gas,"Steinshouer et al., 1999",1,1965,1,1972,1,Gingin field found in 1965 and came on stream in 1972,"Owad-Jones et al., 2000b",1.2
AS027PET,Australia,AS,900,3,27,Surat Basin,-30.36,149.60,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AS003PET,Australia,AS,900,3,3,Perth Basin,-29.49,115.24,PET,oil and gas,"Steinshouer et al., 1999",1,1964,1,1971,1,Yaradino field discovered in 1964 and Dongara field started operating in 1971,"Owad-Jones et al., 2000a - Owad-Jones et al., 2000d - Petroleum Economist, 2003",1.2
AS028PET,Australia,AS,900,3,28,Clarence-Moreton Basin,-28.90,152.85,PET,gas,"Steinshouer et al., 1999",4,-9999,3,-9999,4,exploration wells - potential has to be assessed,"Minfo 66, 2000",1.2
AS026PET,Australia,AS,900,3,26,Surat Basin,-27.37,150.27,PET,oil and gas,"Steinshouer et al., 1999",1,1961,1,1964,1,Moonie field discovered in 1961 and came on stream in 1964,"Geoscience Australia, 2002 - Petroleum Economist, 2003",1.2
AS015PET,Australia,AS,900,3,15,Eromanga Basin,-26.42,137.67,PET,oil,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AS025PET,Australia,AS,900,3,25,Surat Basin,-27.19,149.03,PET,oil and gas,"Steinshouer et al., 1999",1,1965,1,1965,1,Trinidad field discoerved in 1965 an put into production in the same year,"Geoscience Australia, 2002 - Petroleum Economist, 2003",1.2
AS016PET,Australia,AS,900,3,16,Eromanga Basin,-27.40,141.52,PET,oil and gas,"Steinshouer et al., 1999",1,1964,1,1969,1,Gidgealpa field discovered in 1964 and came on stream in 1969,"Geoscience Australia, 2002 - Petroleum Economist, 2003",1.2
AS024PET,Australia,AS,900,3,24,Surat Basin,-26.18,150.04,PET,oil and gas,"Steinshouer et al., 1999",1,1964,1,1965,1,Yanalah field discovered in 1964 and production started in 1965 from the Pine Ridge fields,"Geoscience Australia, 2002 - Petroleum Economist, 2003",1.2
AS018PET,Australia,AS,900,3,18,Eromanga Basin,-25.56,143.06,PET,oil,"Steinshouer et al., 1999",1,1984,1,1984,1,Bodalla South field found in 1984 and put into production in the same year,"Geoscience Australia, 2002 - Petroleum Economist, 2003",1.2
AS017PET,Australia,AS,900,3,17,Eromanga Basin,-25.62,141.65,PET,oil,"Steinshouer et al., 1999",1,1984,1,1985,1,Bookbourdie field discovered in 1984 and started operating in 1985,"Geoscience Australia, 2002 - Petroleum Economist, 2003",1.2
AS019PET,Australia,AS,900,3,19,Eromanga Basin,-25.36,144.81,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AS022PET,Australia,AS,900,3,22,Maryborough Basin,-25.16,152.42,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,Rundle and Stuart fields - no further information available,"Petroleum Economist, 2003",1.2
AS014PET,Australia,AS,900,3,14,Amadeus Basin,-24.09,133.99,PET,oil and gas,"Steinshouer et al., 1999",2,1981,1,-9999,4,Dingo field discovered in 1981 but not developed,"Northern Territory Government, year unknown - Northern Territory Government, 2003 - Petroleum Economist, 2003",1.2
AS013PET,Australia,AS,900,3,13,Amadeus Basin,-24.00,132.76,PET,gas,"Steinshouer et al., 1999",1,1965,1,1983,1,Palm Valley field found in 1965 and came on stream in 1983,"Northern Territory Government, year unknown - Northern Territory Government, 2003 - Petroleum Economist, 2003",1.2
AS020PET,Australia,AS,900,3,20,Eromanga Basin,-24.00,146.00,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AS012PET,Australia,AS,900,3,12,Amadeus Basin,-24.07,131.67,PET,oil and gas,"Steinshouer et al., 1999",1,1963,1,1984,1,Meerenie field discovered in 1963 and put into production in 1984,"Northern Territory Government, year unknown - Northern Territory Government, 2003 - Petroleum Economist, 2003",1.2
AS004PET,Australia,AS,900,3,4,Northwest Shelf,-22.44,114.02,PET,oil,"Steinshouer et al., 1999",2,1953,1,1986,1,Rough Range field discovered in 1953 - test production for 36 days in 1986,"Ellis et al., 2001b",1.2
AS006PET,Australia,AS,900,3,6,Northwest Shelf,-21.42,115.74,PET,gas,"Steinshouer et al., 1999",2,1982,1,-9999,4,Thringa field discovered in 1982 - non-commercial,"Ellis et al., 2001a - Petroleum Economist, 2003 - Bishop, year unknown",1.2
AS008PET,Australia,AS,900,3,8,Canning Basin,-18.76,123.71,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
AS009PET,Australia,AS,900,3,9,Canning Basin,-17.54,124.29,PET,oil and gas,"Steinshouer et al., 1999",1,1981,1,1983,1,Blina field discovered in 1981 and came on stream in 1983,"Jonasson, 2001",1.2
AS011PET,Australia,AS,900,3,11,Georgina Basin,-16.62,133.57,PET,oil,"Steinshouer et al., 1999",2,1956,1,-9999,4,gas explosion in a waterbore in 1956 - no production has been reported from the basin,"Dunster et al., year unknown",1.2
AS010PET,Australia,AS,900,3,10,Bonaparte Gulf Basin,-15.24,128.88,PET,gas,"Steinshouer et al., 1999",2,1985,1,-9999,4,Weaber field discovered in 1985 but not developed,"Northern Territory Government, year unknown - Northern Territory Government, 2003 - Petroleum Economist, 2003",1.2
AS021PET,Australia,AS,900,3,21,Bowen Basin,-24.58,148.68,PET,gas,"Steinshouer et al., 1999",1,1964,1,1990,1,Rolleston field found in 1964 and came on stream in 1990,"Geoscience Australia, 2002 - Kulke, 1995 - Petroleum Economist, 2003",1.2
AS023PET,Australia,AS,900,3,23,Surat Basin,-25.63,148.35,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no information available - fields coul not be identified due to the fact that they are close to the other basin,"Petroleum Economist, 2003",1.2
AS005PET,Australia,AS,900,3,5,Northwest Shelf,-21.91,114.83,PET,gas,"Steinshouer et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AS007PET,Australia,AS,900,3,7,Carnarvon Basin,-21.77,115.22,PET,gas,"Steinshouer et al., 1999",1,1981,1,1991,1,Tubridgi field discovered in 1981 and came on stream in 1991,"Kulke, 1995 - Ellis et al., 2001c",1.2
AF001PET,Afghanistan,AF,700,3,1,Central Afghanistan,34.53,61.46,PET,oil,"Persits et al., 1998 - Wandrey et al., 1999",3,-9999,3,-9999,3,no confirmation of Petroleum Economist,"Petroleum Economist, 2003",1.2
AF002PET,Afghanistan,AF,700,3,2,Central Afghanistan,35.08,62.54,PET,gas,"Persits et al., 1998 - Wandrey et al., 1999",3,-9999,3,-9999,3,no information available,,1.2
AF003PET,Afghanistan,AF,700,3,3,Amu-Darya Basin,35.80,64.06,PET,oil and gas,"Persits et al., 1998 - Wandrey et al., 1999",1,1979,1,-9999,3,Dhsanhalikolon field found in 1979,"Kulke, 1994",1.2
AF004PET,Afghanistan,AF,700,3,4,Amu-Darya Basin,36.46,65.73,PET,oil and gas,"Persits et al., 1998 - Wandrey et al., 1999",1,1956,1,1967,1,oil found in the area of Sar-i-Pul in 1956 - Khwaja-Gogerdagh field developed in 1967,"Kulke, 1994 - Petroleum Economist, 2002a - Petroleum Economist, 2003",1.2
AF005PET,Afghanistan,AF,700,3,5,Afghan-Tajik Basin,36.79,67.27,PET,oil and gas,"Persits et al., 1998 - Wandrey et al., 1999",2,1977,1,-9999,4,Ali Gul field discovered in 1977,"Petroleum Economist, 2002a - Petroleum Economist, 2003",1.2
TS009PET,Tunisia,TS,616,4,9,Trias/Ghadames Basin,31.63,9.73,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b - Earth Sciences and Resources Institute, 19",1,1964,1,1966,2,El Borma field found in 1964,"Kulke, 1995 - EIA, 2003b - Anonymous, 2001 - Earth Sciences and Resources Institute, 1995",1.2
TS008PET,Tunisia,TS,616,4,8,Trias/Ghadames Basin,33.14,9.21,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b",1,1964,1,1966,2,many areas weakly or not drilled,"Kulke, 1995 - EIA, 2003b - Anonymous, 2001",1.2
TS007PET,Tunisia,TS,616,4,7,Trias/Ghadames Basin,33.38,8.45,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b",1,1964,1,1966,2,many areas weakly or not drilled,"Kulke, 1995 - EIA, 2003b - Anonymous, 2001",1.2
TS003PET,Tunisia,TS,616,4,3,Pelagian Basin,33.45,10.69,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b",1,1948,1,1974,2,many areas weakly or not drilled,"Kulke, 1995 - Lundin, 2003 - Anonymous, 2001",1.2
TS006PET,Tunisia,TS,616,4,6,Atlas Uplift,34.43,8.53,PET,gas,"Earth Sciences and Resources Institute, 1995 - Klett et al., 1997 - Oil & Gas Journal, 1998",1,1981,1,1998,2,El Franig field found in 1981 and planned to come on stream in 1998,"Earth Sciences and Resources Institute, 1995 - Oil & Gas Journal, 1998",1.2
TS005PET,Tunisia,TS,616,4,5,Atlas Uplift,35.47,8.98,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b",1,1966,1,-9999,3,many areas weakly or not drilled,"Kulke, 1995 - Anonymous, 2001",1.2
TS002PET,Tunisia,TS,616,4,2,Pelagian Basin,35.19,10.32,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b",1,1948,1,1974,1,many areas weakly or not drilled,"Kulke, 1995 - Lundin, 2003 - Anonymous, 2001",1.2
TS001PET,Tunisia,TS,616,4,1,Pelagian Basin,36.64,10.64,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003b - Petroleum Economist, 2003",1,1948,1,1974,2,many areas weakly or not drilled,"Kulke, 1995 - Lundin, 2003 - Anonymous, 2001",1.2
SU003PET,Sudan,SU,625,4,3,Sud,10.02,32.97,PET,oil,"Persits et al., 1997 - Kulke, 1995",3,1982,1,1997,1,Melut area,"General Petroleum Corporation of Sudan, 1995 - ViTrade, 1997",1.2
SU002PET,Sudan,SU,625,4,2,Sud,9.68,29.41,PET,oil,"Persits et al., 1997 - Kulke, 1995",1,1980,1,1996,1,Muglad area,"General Petroleum Corporation of Sudan, 1995 - Mbendi, 2001f",1.2
SU001PET,Sudan,SU,625,4,1,Sud,11.12,27.22,PET,oil,"Persits et al., 1997 - Kulke, 1995",3,1979,1,-9999,3,Muglad area,"General Petroleum Corporation of Sudan, 1995",1.2
SO001PET,Somalia,SO,520,4,1,Somali,1.97,44.80,PET,gas,"Persits et al., 1997 - Mbendi, 2000p",2,1965,2,-9999,4,Eni is operating in Somalia since 1965 - no production yet due to the political situation,"Mbendi, 2000p - Eni, 2003b",1.2
SG001PET,Senegal,SG,433,4,1,Senegal,14.76,-17.10,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - Mbendi, 2001c",1,1961,1,1986,1,,"Mbendi, 2001d - Petrosen, 2003",1.2
NI001PET,Nigeria,NI,475,4,1,Benue,6.54,7.19,PET,oil and gas,"Persits et al., 1997 - Mbendi, 2000o",2,1967,1,-9999,4,,"Mbendi 2000o - Anonymous, 2001",1.2
NI003PET,Nigeria,NI,475,4,3,Benue,5.13,8.42,PET,oil and gas,"Persits et al., 1997 - Mbendi, 2000o",2,1967,1,-9999,4,,"Mbendi 2000o - Anonymous, 2001",1.2
NI002PET,Nigeria,NI,475,4,2,Niger Delta,5.32,6.42,PET,oil and gas,"Persits et al., 1997 - Mbendi, 2000o",1,1956,1,1958,1,Oloibiri field,"Mbendi 2000o - Anonymous, 2001 - Petroleum Economist, 2003",1.2
NG001PET,Niger,NG,436,4,1,Chad,15.79,12.76,PET,oil,"Persits et al., 1997 - Mbendi, 2000n",2,1975,2,-9999,4,no oil or gas production yet (2003),"Mbendi, 2000n - Kulke, 1995",1.2
MZ004PET,Mozambique,MZ,541,4,4,Mozambique Coastal,-23.80,35.11,PET,---,"Persits et al., 1997",2,1961,1,-9999,4,Pande field,"Kulke, 1995 - Mbendi, 2001b",1.2
MZ003PET,Mozambique,MZ,541,4,3,Mozambique Coastal,-21.47,34.92,PET,gas,"Persits et al., 1997 - Kulke, 1995",2,1957,1,-9999,4,"Temane gas fields, development planned","Kulke, 1995 - Mbendi, 2001b",1.2
MZ002PET,Mozambique,MZ,541,4,2,Mozambique Coastal,-20.68,34.70,PET,---,"Persits et al., 1997",3,-9999,3,-9999,3,no information available,,1.2
MZ001PET,Mozambique,MZ,541,4,1,Mozambique Coastal,-19.97,34.60,PET,gas,"Persits et al., 1997 - Kulke, 1995",2,1962,1,-9999,4,"Buzi gas field, development planned","Kulke, 1995 - Mbendi, 2001b",1.2
MO002PET,Morocco,MO,600,4,3,Hauts Basin,32.68,-5.33,PET,oil,"Persits et al. 1997 - Petroleum Economist, 2002c",2,1980,2,-9999,4,Timahdit oil shale known at least since 1980s,"Mbendi, 2000l - World Energy Council, 2001az",1.2
MO003PET,Morocco,MO,600,4,2,Essaouni Basin,31.40,-9.35,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995",1,1957,1,-9999,3,,"Kulke, 1995 - ONAREP_a, unknwon",1.2
MO001PET,Morocco,MO,600,4,1,Rif Basin,34.37,-5.92,PET,oil,"Persits et al., 1997 - Kulke, 1995",1,1945,1,-9999,3,first oil discoerved in Ain Hamra area in 1923,"Kulke, 1995 - ONAREP_b, unknown",1.2
MA002PET,Madagascar,MA,580,4,2,Morondava,-21.84,44.11,PET,gas,"Persits et al., 1997 - Mbendi, 2000k",2,1955,1,-9999,4,Sikily,"Mbendi, 2000k",1.2
MA001PET,Madagascar,MA,580,4,1,Morondava,-19.27,44.54,PET,oil,"Persits et al., 1997 - Mbendi, 2000k",2,1945,1,-9999,4,Bemolanga and Tsimiroro discovered before 1939,"Mbendi, 2000k",1.2
LY010PET,Libya,LY,620,4,10,Murzuk Basin,25.78,13.45,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no information available,,1.2
LY009PET,Libya,LY,620,4,9,Murzuk Basin,26.30,12.02,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o - Earth Sciences and Resources Institute, 19",1,1997,1,1997,1,Elephant field found in 1997 and came on stream in the same year,"Kulke, 1995 - Anonymous, 2001 - Petroleum Economist, 2003 - Earth Sciences and Resources Institute, 1995 - EIA, 200",1.2
LY005PET,Libya,LY,620,4,5,Illizi Basin,27.03,9.96,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
LY007PET,Libya,LY,620,4,7,Illizi Basin,27.48,10.60,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",1,1970,2,1975,2,Waha field developed in the 1970s,"Alexander┤s Gas & Oil Connections, 1997b - Petroleum Economist, 2003",1.2
LY008PET,Libya,LY,620,4,8,Illizi Basin,27.73,11.28,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,field could not be identified,"Petroleum Economist, 2003",1.2
LY006PET,Libya,LY,620,4,6,Illizi Basin,28.71,11.25,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no information available,,1.2
LY004PET,Libya,LY,620,4,4,Illizi Basin,28.75,10.04,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
LY011PET,Libya,LY,620,4,11,Sirte Basin,29.50,15.99,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
LY013PET,Libya,LY,620,4,13,Sirte Basin,30.06,20.70,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,field could not be identified due to the high concentration in that area,"Petroleum Economist, 2003",1.2
LY014PET,Libya,LY,620,4,14,Sirte Basin,30.59,20.43,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
LY015PET,Libya,LY,620,4,15,Sirte Basin,31.14,20.56,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,Antelat field,"Petroleum Economist, 2003",1.2
LY016PET,Libya,LY,620,4,16,Cirenaica Uplift,31.82,22.39,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
LY003PET,Libya,LY,620,4,3,Hamra Basin,30.15,12.40,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",1,1974,1,-9999,3,"there are several ""giant oil fields""","Kulke, 1995 - 1Up Info, 2003",1.2
LY001PET,Libya,LY,620,4,1,Pelagian Basin,32.10,11.71,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",1,1959,1,1961,1,"there are several ""giant oil fields""","Kulke, 1995 - Anonymous, 2001 - 1Up Info, 2003",1.2
LY002PET,Libya,LY,620,4,2,Trias/Ghadames Basin,31.19,10.88,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",1,1974,1,-9999,3,,"Kulke, 1995 - 1Up Info, 2003",1.2
LY018PET,Libya,LY,620,4,18,Fezzan Uplift,28.12,17.83,PET,oil,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o - Earth Sciences and Resources Institute, 19",1,1956,1,-9999,3,first disocvery in 1956,"Kulke, 1995 - 1Up Info, 2003",1.2
LY017PET,Libya,LY,620,4,17,Fezzan Uplift,28.39,17.14,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o",3,-9999,3,-9999,3,no confirmation of Petroleum Economist - no further information available,"Petroleum Economist, 2003",1.2
LY012PET,Libya,LY,620,4,12,Sirte Basin,28.81,19.91,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - EIA, 2003o - Earth Sciences and Resources Institute, 19",1,1956,1,1969,2,Augila-Nafoora field discovered in 1956,"Kulke, 1995 - Anonymous, 2001 - 1Up Info, 2003 - Earth Sciences and Resources Institute, 1995",1.2
GB003PET,Gabon,GB,481,4,3,West-central coast,-3.72,11.10,PET,oil and gas,"Persits et al., 1997 - Perenco, 2003b",3,-9999,3,-9999,3,not confirmed from Petroleum Economist,"Petroleum Economist, 2003",1.2
GB002PET,Gabon,GB,481,4,2,West-central coast,-0.45,10.42,PET,oil and gas,"Persits et al., 1997 - Perenco, 2003b",3,-9999,3,-9999,3,,,1.2
GB001PET,Gabon,GB,481,4,1,West-central coast,-1.67,9.72,PET,oil,"Persits et al., 1997 - Perenco, 2003b",1,1956,1,1957,2,,"Kulke, 1995 - Anonymous, 2001",1.2
ET001PET,Ethiopia,ET,530,4,1,Somali,6.17,44.22,PET,gas,"Persits et al., 1997 - Mbendi, 2000i",2,1972,2,-9999,4,Calub gas field under development for production,"African Energy, 2001 - Worku, 2001 - Mbendi, 2000i",1.2
EG003PET,Egypt,EG,651,4,3,Abu Gharadiq Basin,29.83,30.61,PET,oil and gas,"Persits et al., 1997 - Kulke, 1995 - Petroleum Economist, 2003",1,1971,1,1990,1,amount of oil and gas still to be discovered,"Kulke, 1995 - SPE, 1998 - Badalini, 2003 - Anonymous, 2001 - Petroleum Economist, 2003",1.2
EG007PET,Egypt,EG,651,4,7,Red Sea Basin,28.61,33.41,PET,oil,"Persits et al., 1997 - Kulke, 1995",1,1953,2,1955,1,Belayim field discovered in 1953/4,"Kulke, 1995 - SPE, 1998 - Anonymous, 2001 -  Mokhtar, H. et al., 2002 - Petroleum Economist, 2003",1.2
EG008PET,Egypt,EG,651,4,8,Red Sea Basin,27.93,33.15,PET,oil,"Persits et al., 1997 - Kulke, 1995",1,1945,1,1945,2,Hurghada field discovered in 1913,"Kulke, 1995 - SPE, 1998 - Anonymous, 2001 - Petroleum Economist, 2003",1.2
EG006PET,Egypt,EG,651,4,6,Red Sea Basin,29.49,32.94,PET,oil,"Persits et al., 1997 - Kulke, 1995",1,1974,2,1976,1,amount of oil and gas still to be discovered,"Kulke, 1995 - SPE, 1998 - Anonymous, 2001",1.2
